,review,sentiment
2062,"[  128    28  1033     0  1221    45  3684     5  2184     0 14999  2165
   148   475 14999     1     0  1270    25   148  3504     2    25   470
     5   191    52  4060    73   162     1   189     0  1221     6 14999
     0  1070 14999     2     0 14999    11     6     8     0   728     4
    31   232  5654    37    24   301  3236     5  6754    26   195  4323
     1    24 14999     2  7870     0 14999     2   359     5   508  4741
     1     0    63    29    35    50   567    91     6 14999  1029  3800
     1    10    17     6    43    29   149     1  4750   970     1     0
    65     6    75     2     6   521  7810     8    31  1709     1   822
   534     2  6665    32   143    32   527     1   464    16    10    17
     7     6    55   243   150     3   527   112    20   119    29   172
     4     7     6 13455     1  1822    20   175   182   247     0   566
    84  1260    18    20   133   180     5   232     0  1709    25   198
   109   632  3023 14999     1    23   112    29     6 13455     2    50
    21  1579     1    93     0  1709    42   415     3  5629     5  3384
    60     1    20   845   350     0   459   527    51 14999  8395   639
     3    95     5  1516    26 14999 14943     1     5  1026  2466    59
   646     3  1734     2   247  1916     4     3    75    17     6    87
    74 10933  6936   337    39    25     1    72    39   692    21    64
    11   169     4    91    85     0   102    25    90   326    39    25
    30   221    29   242 14999   154    18   220   171   242     6 10113
   604    15    30   221    42     3 10737   276     1     0   616   784
    77    33    15    10    18    70    81  1331   144     3 14999     5
   349     3  1311    55   348    15    74    52 14999   337     1   131
   370    82    23   194   235     5     0    65     2     6    42    39
     5   342     5   580     0 14999   892   304    37     8  1159   335
  1709     1    55    52    55   348     1    72   266   348     1]",0
2063,"[ 2841  2581  6160  3827   184    11    84    28   450    33  3108   330
     4   184   442     0   176   132     1   709     5    28    34   216
   191    22   944     2     0  2231     1     7     6   392   270     3
   165     2  1187    72   954    51   635    83  5756     0   489     2
   972 14999 14999 14999  3361 14999 10152  9809  1768     8     0  1524
  3076    11  5006    67     3  7845     8     0    12     2    52 11981
 14999    73    20    50  4422     3  1318    30    47    52    94    20
   841   180     1     7   416 14999    59  2774  2836     1]",1
2064,"[    9   228   194    10    17   109   417    85     7 14999    15   311
  1302     1   851     7 14999  1374    15   659    12     2  1940  2554
    78    25   341   980   477  1217     4     0 14999  1712    40 14999
  2738   241    40  2065   477  2991     1  2991    25  2517    78    35
   804   185   203     3   471    50  4366     8     0  8451     4    34
   846   680     5  1701     2   344  2505   132  1019 14999     1     2
    37    22     2    37  2406   462     0    17     9   762  1515    47
     0   223     4     0    19    13    79    73   757    69   182  1290
     4  4504  8535 14999  1524    34  9794     4  1701 14999 14999     2
  6309    78     8  1752     0   113  2813     3   217  1971     4  1170
    18  4202   594     4    91     8  1145     1    10    13  1027     3
    65    43  1860    56   292     0  3892   880    43    43   108    34
  8184   880    43     3  1697    16  1924     1     7   751     5    28
    31     4   146   178     2    52    61    96     7  3891     2 14999
   259     0    17    13   428     5    28    43   116  2688    12  4134
    70   830   220   160    43     7     1    24    13   353     3  1335
  2603     4     0   468     4    26    78    35    68  2812     2  8917
     2     3 14999 11299   751    26   546    30 10963  1722    30    61
    24  1171     2 14118   618  1166  1819    87     5   344     2   266
     5   934    15     0   333     4  6337     2    41 11642    71     2
    11    13     7     1   647    24   152    21   830    74   292    26
 13020     8  7130   379    85    24    13  3131    56     8     0  7495
   189  6337     2  8303     2  4010  7521    12   104    96   247    11
     8     0   129   116  2688   863     3    53  3498   389   613   277
  3016    14    34  1180    71   100     2     9   140 14999   128  2886
    15     0 14999     2   368   990    56     8     3   351     4  1545
    71    13     5  1280    56    15  6337     2  8303     2  4010  7521
    12   104     8  2081   294     4   136  4540   517   368   994   253
   407    40    79   141  1944   227    18    23   221     9   207   136
    11     9   250  8303    12  3609  2392     1   135     4    31   178
   117     7    27     5    28     3 14118   133     1     5 14999     0
  3391     4     0  3554  1287     1]",0
2065,"[    0   227  2429     6    29     4     0   170  2520   122    96     5
   793    15  6616  3467   193    14     3  4362     2   909     2    14
     3  4046     4  2041     0 12614  1287  1545     1   162     0   477
   127   289  2668    22     0    79   504     4     0  7574     0 12614
   320     5    27 14999     4   295 14999    14  1019    14    48     4
   252  8244  4478     1    33     0    60     4     0   795     0   227
  2429     6   289     8     0  6616    67    76    31    18  8439    46
     1     0   768  1128   672     5     0  1851     4 14999   211     3
  8635     8  3653     4     0  4495    18    23  1011    38     7   276
    13   572  2045     2  1788  8442    25 14999     8     3   328    19
   290     2    10    29     6   230  1649     5    31     0   937    68
  9381     1   128  1788  8442     6     0    49   213     3   176  8092
  6616  1900    35    45     5   143   145     5     3   296    24  3962
    85     4  3861 14999     0  1751    24    12  2364     5  1368     8
    15     6   572  2045     1  7124  2045    16     0   550     9   783
    44    39    12   122    76     3 14999 14999  1308    73  1185 14999
    35  2045  2124     1     8  1817    12 14999    24    13    34   295
  1287   970   435     0  4925 14999    56    33     3  2738   249    33
  2391 14999     1     8     0   227  2429    24    12     0  2738   128
     1    24  1186   193  6616     2  2991    16  1028  1720     1    24
  1186    29  1287   233    51    32  2102    26 14999     2   301     0
  4063     4    29  8197     1    38    48  9549 14999    24  5458     0
  1720     4  8502 14999    12   869 12942     1    24    12   159  1156
    51 14999   151    21    66     7    11    95    55   500    87   398
    32  5479     5  9262 12310    14     3 14999     9    13   111    64
  2485    24    13   101   172  1287     1     7    12     0    63  4776
     9   250     8     0   227  2429   189  2417  5850     0 14999   174
  6616 14999  2045     2  8442   696   331     6    42    80     1  5850
  2196   171   130    24    12     8    15     0   177     1    16   146
    35    38    62  2520   147    35   180     5    66     3   504     4
   572  2045   111   110    22   273     2    35    88    21    38   676
 14886     0   227  2429     6     0  3955  2429     1]",1
2066,"[   10     6     3    17    11    45     3   169     4   178    11    63
   949    78    50   375     1    57    72  5743    39    25    48   178
    11    25   519  1910   626    40 14888  3618     1    59   465     6
    11     7   751     5  2297     3   733     4    48   429    18    11
    42   192   979    22    69    47     9   441    11     6   636    10
     6     3  1550    17    15   329   303   284     1    48   513   463
     0    29     2     8     0   129    45   220    55  6431     5     3
 14999   307    11   161    55   267  1631   541     1     7    58    27
    76   329     5   375    47     0   559    32    68   678    43    18
   198     0 14999  6093  9950 14999     2     0    29    11   281    38
     3   199 14999 14560 14999  1840   125   522    46     1     9   403
    21    64 14001     0   113  1355   362   329  2066     0   513  3644
     3   169     0  2160  2493     6   376   997     2     0   366     6
   598     1]",1
2067,"[   10     6    29     4    91    99    11    45     3  1121   391   917
    18    45 14999 14999   167     2  1601   153    11  1076    15    75
   397    92    37   457    51     0  3247   574    20    50  1011    66
     7   867     0    17     6   260     5   375     0    63   334     8
    10     6 14999    12  6118 14999 14999     8 14999   162     7 14999
     2    54     6     3    49   525     1     9    38   469   393    19
 14999   674    11    45  3574    85    32    25   243     5   106    18
  7036 14999   209    21    29     4    91    10    17     6   571     5
    66    44    20    38  5845     2  7036  1663    18    10     6    55
  2623    18    44    20   357   139   163     5   106    93   812  7036
     1]",0
2068,"[    8    59   646    10    45     5    28    29     4  2139  3229    12
   118   343     1    54    13    29     4    63     3  3211     4   153
    93     2   148    35    94   136    52    15     3   682   165    73
    34   434  2001     4   397     1     2     9    13  1872   190     5
    66     0   206     2 14999    17    15     0  1599   226     4  5118
   866     1    98    75     0    17     6    37   347     1  5597     6
     3   186   242  1149  2271     7   290   766    16    41   327     8
    26  3886 14999     1    41    63  4050     5   235     6    41    49
   418 11928   249  1814    33 10135  2341     1   154 11928     6  2687
   295     2   253     3   477   242    28   118   345    15     3   316
   242   145     8     0    12    13    14  3169    14     0   824   500
     4    10    17     2  5597     6    23    32    27     3   303  1333
     1     2     7     6    23   869     1    42   337  1437    40  8431
    83     3   844   654    62  1124     1   100  5597    12   327  1410
     2    54   123    23   119    47    54    84    82    54     6   564
    11    54    45     0   617     5    77    46     2     5    77    47
    54   479     1   413     7    12 10167    18    11    12     0   434
   223     4    10    17     1    93    32    67     5   143     2  2681
     0   227   170   226     1    37    56   350     0   227   170   226
     4     0    17     7    12     3   920    19     2   270   150     1
     0  2111     4     0    17     6   133    14  6990   480    14     7
    13   145    93     2     9   140   247    84    28     3   155    36
   148     1   337     7    12   373    47  5597   123     8   614     5
    77    47    54   479    18     7   501     1   326   191   883     1]",1
2069,"[   9   13    3  324    4    0  291  122  229  842 1447   37    4  261    9
   67  298    0   17  344    0  673    2   93  298    0  695  121    1    7
   13    3   49  121    8  382    2  148   14   34 1180    9  133  356    0
  121    1   59   63  147  431   15    7   13   11    7  152   21  856    0
  291    1    0   89   60    9  211    7    9   13   37  650   11    9  653
    7  126    1   18   11   12  554   36    3  240   35 5400    3   89 1583
    4    0  291    1   18  100   60    9  854    5  194    7    3  342  173
    2 3305    0  291  241    4   38   47   20   27    5   82   15    0 1064
 4881   99    1    9  250    0  208  387    1    7   13 2199  634    2  139
   11  288   94  356   42    0  204 1101  201    5  374  288  164    1    7
    6  363  718    1 2199    2  387    1]",1
2070,"[    7    12    23   398     9   232  5045     5   194  1500  2752     4
     3    19   100    31     9   398   232     0 14999    44    20    88
    21    27   235    49     5   136    88    21   136     7    30    31
    58    28  7397  1937    16     0   107 14999    70  1733     5  2775
    35 14999    30   178    70    38     1    44     7    12    31     0
   168     5    20     0  5747   154     9   232  5045     5   223    46
    11    15     0  3932  1405     4  1484  3934     8     3  3329   210
    14  6412    10    17     6  9698  3586     1     9   136    10     5
    20     5  3351    20     8  4222    11    57    44    20    25     3
   324     4  3934    12  7326  2633     2   425    40   419     0   206
 11166    11    20    84    28  6487 14999     1    44    20   780     7
   973     7     1    44    20   812     7    97   247     7    12    63
 14999  6519    47    12   352    15    10    17     1     3   381  1023
    58   191    98   202     5   344     2    58  2814    20     5  1657
    18     3   347  2603    58    28     0   993     0   276   244 14999
   712   426     4     0   601   198  2939     2 14999     4     0    89
    19     6  3018     5 13612     1  6412     6   653    36     0   244
  6121   204   546     4   547    24   276    13     2     8    10   210
    24     6 13444   157     8     0    89     5   116    52    73     3
  6865    16  2081     1   229  3934     6    37    49    30   388 14999
    70    31   385  1194   477    36   700     4   163   754    24     6
   133   718    18     0   726   177     6    34 14999     2  2661   907
     4 14999     2  2939  3622    35   403    21   780     3  2311    16
  6519     1    44    20    50   832    46     0   113    20   175     3
  6533   127    73     9     1    29   219     0   540    70  6206  9511
    36   130     5   130    42     5   804     0    19   331     5  3934
    12   354   199   362     1    33     0   129     4     0    17    20
   175   159  4692    24   205  2303    26  8435     2    97     0  3413
     4 11512   755    22     0    78    35    96    10 14999  1478  1355
   362    71     7    12    34  2300     5   252  1618    11    32    96
     3   673     5    10    19     8     0    89   264     1     0   206
   564     0   204    65  5453     0  1127    11   142    27    76     2
   314   610     0   674    20    68   982     5  9488  3476     1    39
    25    55  1522   959     5   856   131   102    11    13     8     0
    89    71     0  2032    35   411    26  2084     0   116   240    35
   762     0   199   967     0  1502    35 11109    41   407    71    57
 14803   306    13    52   216    33   306     8     0    89    19    73
    31     0    79   102     8     0   673   274   290     1     9   232
   735    16  1718    35  1096    10    19     2    23     0    89    85
    32   228   237   111   180     5   106     0   206     2    11    12
     3   147  1608     1]",0
2071,"[    9    42   344     0   113  2603     2     7     6     0   246    29
     9    27   122   344     1     7   123    23    82  1429     5    10
  1090    17     1    16    34   481     4     3    49  2603   344     0
 10545    30  2866   361    99     1   541    10    13    29     4    59
   512    99    14     3   186   509     1    59   798     2     9   403
    21   845   350   171  4905    51    70    94    66     7    22    21
  2107     1     7     6    29     4     0   118  1729    99     4     7
    12    60     1     7     6    29     4   146    80  1901    11     0
   217   233    50   106     1     0   858     6  2199     2  3620     1
     0    65   362     6   216     2     0   740    25    80     1    32
    88    21    97    99    38    10  1489     1    49   115     2    23
   132     0   408     1  3370  7682     2  4148  1190    25    30    62
   118   331    15   107    79    80   104   153     1]",1
2072,"[  323  1721 10429  5050   361    36     0 14999  1227  7565  1855     2
 10198  3587  7872   435  2877  3031     2  9363   702  8712    15  4865
   915   513  2182  2553     2    49   275  8459 14999     8   553    11
   300     8   198    62   199  8894     1     7    12    23   712   593
    47     0  8894     6    31    43    18   288  1067     7     8     0
  2852 14999     1   945     4 13515    30     0   448    18     0   102
 14999    56    14     0    19  3977     1   950    36    11     6     0
  1926 14999     4     0   137     8  7872    12  7565     1     0   923
   102  1209  6340   362   707     4  2538     3   405  3137     4     3
 12096     4 14999    23    98 14999    33  2940  8961 12349     2    93
   305   215     0  4772  5890  1567    33  4772  2999   788     1     7
    31  2216     3    53  4180   426     4     3   120    11    12   202
   758     1     9    88    21    38     5  1676 14904    18    10    19
     6   322     2   453   262    36   235    29    58    66   480     1
     0    19    45   945     4   522     2   202   411  2797     2     6
 14999     3   207    66     1]",1
2073,"[ 1034  1234    17    36  1241  1134  1182     1     8     0   472     4
   381  1863    12   818   974  1182   299    11    24    58   111    97
   147   466   105    85    24   441    11   116  4817     2   199  1768
  1228     3  1016  1534    11    96     0   105   124    71    78   802
   248    79     6  1288   147     2   348   243     1     3   329  3768
     2     3   297   864    11  1182   253  2403     0   381  1863  1132
   144   600  5300   909 13394   863    37  1734    16   340   438 12318
    11    24   648   255   593    47     0  1148     4  2623   461     2
  1532  8924  4007     2  2596     1     0   723   514    10    29    81
   901    22  8536  8536   746     1     2  2565 14999    71   193  1358
  1925    33   381  1863  1607     1  6065 14999     6    22   643   408
   813   128    14     3 14999     5     3  1097     4  8647     2 14999
    35  1105     5    97    56     3    65    43     3   565  1408     1
    54    71    14    29    58   519    71   123    31    54    50     5
  2650     2    93  4767   685     8    85     7    13    23     3   297
    65     2   633  1526 14999  2356     7     2   148  1230    84    27
     5   508   185   368  2559     8   535     2   266   802   248    79
    40   266    23     1     0  1054     6    39    12     2    15  3047
     5    10    17    92  6485    23  1125    18    23  1050    75   341
     1]",0
2074,"[    9    13    43    51    10  3775  9993     4     3    19    13   627
     1     8     0  2251     7    13  6410    22     0   251     8     0
  1556     4    16  2142    14    44     7    68    48  1090  2623    19
     1     7    13   159     0    89    19     9   122   211    30     3
   438     2     9    13   274   126   164    16   155     5   215     1
     0   993  1261     9    13  4911     5   143     2    66     0   163
    19   334  1545     2     9 14648     1     5    10   258     9    27
   111   110     7     8  7681    30   253     5   106 10544     1   602
    57    30     0   609     4     9    94   369    11     9    13   150
  1184     1     7    12    42    37    75     7    12   220  1317     1
  7462  1944    11   142   111    27    96     7     5     3   438     1
     9    13   189  5204     5   344    31   131   155   305    11     0
   156   111   518   173    42    14    72    14   230    14     9   140
  1838     1   741    30    31  2245     1]",0
2075,"[  478   115   478   177     2   676  3735     1    58   138    76     3
   169   124    44    13   289    14    34   196  1955   425    17     1
    47     3   447     1  1825    36     0   386     4     0    17     0
  1991 13832     7   196    17    58   138    96     7   124     1 12441
     5     0  1955   891     1     0   868   275    38     3   332   174
  1832     0  4464   240    42   253     0   168  4343   335   165    22
    41   394    30    31   212     1   873     0   129     4     0    17
    86     2    41    25   766   290     5   191   188     0    75   433
     2   171    60    32  4216   658     7    42   774    38     0   676
   399   353   162     3   358   130     8     3  1511    17     1   478
     1    88    21   447   125    60     1]",0
2076,"[  9 152  21 ..., 122 110   1]",0
2077,"[   10    19    45     0 14999     4     3    64    49    65     1     0
   167     4     0   326     2   337     4     0  4023  2801   256     8
     0  2104  5776     6     0   506     4  1490     2  4976     1    10
    19 14999    56     3    49    65    15   280  4075   594  2248     3
   351     4 14999     2  1085  1474  1709     2   109  7590   730  1432
    11    27    14    74  5142    14   336  9899     1     0  2021   137
    25    80    71    57    44     0  1311  1764     6  4906     2     0
  5819    25   182  5474    71    18     0 10547     6   839     2  1321
     1  5419     6    49    71   256    26   546   115   106    16     7
     1  8292 10868     6  1078    18    23   376     1     0   277   616
   102    25    29  4218     1     0   118   616     6    29     4     0
  4023  2801  9253     8     0  2021  2183     2    54    12    22   372
    16    43   109   226     8     0   217    19     1     7    94    27
    76    34   312    19    71     2  5419   750    29     1]",0
2078,"[    9   783 11819    13  3565    57    30     0    60     0   217 10182
   742   994     5     3   565   748   108     3 14141   569   558     5
  3893     3   186   304     4     0   972   203     8     0   221   363
   757   101  1687     4     0  4724 14999     1     0  1934  1219  1143
 11819  2410    36   107   677   563  8298   115   633     2  4461   397
 10182  1988    11   143    22 14999   202    57   100     0   223    45
    76 14627   340     8     0    89  1570     3  2013     5   995   101
   297   759    57   154     0   823   113     6    22  2093     3    80
  2210     5    82    42    11     2    34   269    11     6    37  3302
     2   705    23     5   722  2705     4     3   169     4    75   695
   268    11     0  1337     6   159    34 14999     1    44     7    13
     3   124    17    70   231    28   470     5  5245  2805    22     3
   170   178   112     7    58   333  3265    18     0  5967    25    37
  6301    32    63  2607     5  2482     0 14999   760   231   851  5497
     1     9   211 11819    22   695     2     7     6   392   538   308
   251  2494   982     5  2207 14999     2  1331     0    60     5   487
  1745    12  7918   244    73   235  1718  4127     5 10637  2610    46
     1    30    53   118     3   280    46     4     1]",0
2079,"[    9   298    10    17    51   889  1464 14592 11469 14999    22 14999
     1    57    24   403    21    97    10    17   718     1     0    63
   287     9   298     7   350     0   129     6    85     9  3186   391
   365     2     9   461     5    97   247    59  1439   111    96   235
    10    75    18     7   533    31    59 14999 14999     5   853   144
     7   154     1     7    12    38   150   125    80  3829 10875    15
     3   332   174   402  7530  1313    44    20   533     0   823    19
 14999     7     8  2879 14999    93   298     7     7    58    28    52
   406     1   602    44    20    66    10    17     8     0 14999  4147
    30 14999   145   239    36     7    14    44     7    68     3 14999
     1]",0
2080,"[   23    63   123    10    17    27     3   325   113    75   445     2
   376   115    92  1914    56     3   217   163  1192     5  3092     8
    10    19   477  4846    25     0 14999   477   872    25     0 14999
  3814     2  1112   413   173   477 13289    25  9287  3445 14999     9
    42   573    47    58   574    44     9    96     0  2401   168    17
    15     0  2401   168    65   362     2   224    63     9    96     7
    43 14999     1    24  2575    92    49     5   422    66   125   138
  2256  4540   146   316  4846  1193   183     5  1281     7    18   106
    10    19   173     2    20   228  6678    30    87    32    27   975
     0   163  7965   477   872     1    31     4     3  2241    92   477
  1415    35    25     0   277  1041     4  1097 12822     2 12269    46
    16     3  1600  4284     1    63 14999   517    27     3   522    39
    12    55   141   149    14     3 14999   477   240     7 14999    69
    11    32   403    21    97    10    19   203   708     0 12249  1746
     8   163  7965     3  5904  6880     1    44    20   103     9   140
 14999   143   106    10    19     2    66    47    20    97     4     0
   477   872     1    42    85 14999  2123     5   628   179   477   872
     8   823   120   151    21   383    92   157     1    44     9   299
  1282   316   402     9   228  1678    59  2799    88    21    66    10
    17     1    88    21   447   125   283     1    88    21    28  2738
     1]",0
2081,"[    9   140     3   324     4  1998     2  3553  5285     2    10    17
  5028    48     4   146  5609   315     2    12    19  1647  1375    11
     9    38     5    66    37     9   496     7     8   739   154     0
  3300  2891     4     0    19  1647  1908     6    23  1951   126    72
    33     0   616   446     2    41   566     6   789     3 14999  2952
     0 14999  1787     1]",1
2082,"[  53   49  942  201   43    3 8982  254    5  832   46   87    5  374   26
  420  720  996  100  618   46    4  971    1   50   21  136   74   43   10
   19  203  708  239    0   65    1    9   50  136   11  116   13   14    7
  183   14   20   25  150    0  426    1 1230   45   26   40   41  195 4665
    1  329  116  816   30    0  129   71  100   31    0   79 2514    1   72
  440   15   49  343   33   31    1]",1
2083,"[   10     6   318     3   361    19   112     0   404  2330   554    36
     0  1701    25    64    47    32   175  2140    25     1     9    88
    21   119   734    59   391   955    45     3   130   964    18     7
   111   268    87     0  2050   192    46     4     0  5315     1     7
    81   268    34  1701  3401  6269     2  5027  3166   274  1818     8
     0   168  2665 10368     0 10053    58    28    46     1    16   276
    34   206    19     6  3989    33     3   977    14     0  4529    16
     0    89    45    76  3527     1    63     0   349     4  1701    50
   167     8     3    19     4    10   241    85   763    78    58    27
    67     5  7080    46     0    65    33  1561     7    83   565  5815
    11   100    31  1701    25    52   216    73    78     1]",1
2084,"[   39    25   146    99    11    25    75    32    25   157    93    39
    25   146   112    20  2040     9   180    11    29     2     3   355
   588     4    59   120   145  1504   182    74    47    10     6  1893
  7958   486     5    28    34   282    18   987     1     0  8119    25
    64    75  2673   137     2  3694    11   165    38  1427  2093     2
     0  1135  2975  1792    11    27 14999  5895    22    91     0  3469
   273   891   320     5   121  2502   178  1353    30   276     6    42
   376    10    17  2252    57    28   320    14    29     4   146   589
   308 14999    92    42    11 14999     9    94   143  1500  2854     9
    58     1]",0
2085,"[    9    50    23   257   141 14999 14999   808     6   368  2153   126
     5  1468    14   544   330   808     1   401    22    36   141   992
   399    38    70   180     5    97   247    32    25   388    16     0
   204   723     2  5060  7393     2  1512     3   114  6667   268     7
    12   297   394     1     0  8365  1386     8    61     0  2628 14999
    25   604    14 14999     0 14999    14  6556     2 14999     6    14
   325     3  5005     4   468    14   401   179  2520    11  6415     0
  1697   198  8241     2   295  2991     1     0   797     4     0    65
     6  8034    15     0  1940     2  6288 14999     4     0  2628 14999
     8     0    65     3  4410  7600    33     0  1005   499     1     7
     6   603    11    78   480   133   103    11    32    50  1260  1498
 14408    33   255     3    19    37   703  4109    16     7    12   569
  3576    37   230    36  2726   544     1    10    19    45    55   909
   108  1694     8   101  6163   438    40  3316     1]",0
2086,"[    9    67     0  1720     4  2626     0   199    75  5516    30     0
   163  1295    19  1293   227  1261     1     0  1293  3264    48     4
     0   118  1604     2 14999   105    36     0   490   332     1     7
    13    59  9599    11     0   199    75  5516    13  2364    16  2626
    30    10  1293    16     0   589   287    11     7    13   319 14999
     8     2   185  4324 10231     1   189    14     0   886  1670     5
  1938     9    94    63   103    43    87    72     0   199    75  5516
  1068     5     0   384  2323   292     0  1293     1    33   230     7
  9783    59  1023  1557    33     0 14999  3125    35   502     0  4675
   511     2 14999     0     0   199    75  5516     6    34  1854  8849
     2 14999   165    30   427  1180  4134  5516   815 14999     2    62
  1416   238  3104  8718    11    45     3  1145    11     9   138    23
   110    22   273     8   181     3   134     1     0 14999   104   941
     2   113   399  8307    36   139    14  1841    14 14999  3150   501
     8  1289     2  3620   724    61     9   250  2286     1     0   113
   151    21  1516    20   132     0   420    15     3   445   244     7
  3532     2  3102 14999    15     3  1031    11    13  1606    22     1
     9    13   111  1039     1     9   111 11554     1     9   111  8116
    46     4     0    65    22     0   273     0   443     4     0    19
     6   139    38  9082  6794   928   174   379     1     0   115    36
     3   510     4  2287  1601   153    13  2944     2    62   701   111
   454  2009    40  1936     1   519    23   108     3 14999   365     0
   372   319  1155    21    31 14999     2   712    18  3781     2    72
   225    16     0   393     1     0  1512     2  1366  2915    16   137
   731     8     0  3477  1408   913    68   591   846  4555    85     4
     3    52   807  1503    73     3   711 10140   130   250     8  2396
     1     9    81   250   660   731  5189     4     0   815    36     0
 10967   188   454     5    28    42    14    74     3  3308     4   104
    14     3   319    36     0  5520    56    94    28     9   247     7
    12   299   132     2   132    36   107     8     0  1604    19  1435
    18     9    27     5   136     7    44     0   199    75  5516   209
    21  1626    56    16    48   241     4  5372     9    58   542   650
     1     0   199    75  5516   750     5    28   110     1    44    20
    27     0   576     5    66    10    19    66     7     1  1391     6
  1139     1]",1
2087,"[  571     9   138   110   945     4    99  1939    15  6300     2     0
  8422    18    10    29    13    42  1021   935     1    10    17   497
    46    14    10  1173     4  6300  1567    33     3    64    75  5111
  5337   388     0  4301   210   403    21    32    27  1895  1745    11
   555     2   954    52    38     3 14999    24    42   117    23  3969
     8    10    17    30    31     1    18  6469     0 14999   301     3
   163  1575     2  9550     3  3258    11  3510  1745     2   161    41
    27     3 14999     1     0   803    11    67     0 14999     2    41
   582   143   126     5     3   264   475 14999    22 14999     2     0
   803  1823     6   309    34  1462     4    41   798    40  2487     7
     6  2486     5    41     2  1787    41     5   752   239    36    39
     2     5   111   349    41  1655    39    40    54    84   746     1
     0   351   100    32    77  7102   188     8     0   638   484  1714
    11    31     0  5713    25    31  6300     2    54   463 14999     2
  1619     4    31     4    41  4895     2   345     1    93   638   178
   359     5   574    14     0   803  2008     3  3439   635   264    22
     3  2145    11  1045 14999    11    13   978    14    72    14   309
     0   116   402 11546     5  5111  5337    30     0 14999    11    24
   305  1702     0   803     5   333    86   696   145     5   120     1
     0   803   521   486     5   984     0   484    18    63     5   166
   788 14999    33     7    12  5713     2  1655     2   639   788  6656
    31     4    47     0  1231   486     5  3351    41    43     1    10
    17     6   571     7    12    45     7    12   370     4   759    18
     7    64    94    27   225    74   124    73     5    27  5111     8
    39     1]",0
2088,"[    3 14999     4  1915   347   824     3  2115  2964    33    26  1072
     4  2050  1147   239    36   340     1     0  2438 14999    24   639
  1547     5   637    26   339  9482    59 14999     6    34   718   116
    19    15  4148  4253  3003    31    41   137    14     0   566    12
  4964   513   798     1     0   623  3205    71  1939    15 14999    71
     6     8   325  1292    18     6   903  1493     1  2482     0  4445
 14999    61   165 11399   807   398  3411    40  6586   480     0    29
     2 14999   347  3744    68  4238     5     0  2457    14   620  2577
  6327    16   163    40 14999  1952   193     8   958   514     0   372
     1     0  7569    16  1826     3  1112   347   824    13   322   262
    36    11     4     3   827  1865    19   139  5696     5   491     3
 14999   347    65   244    73     3   657     1 14999     5  2214     8
  1255     4   193   393  7452     2  2052     4  2291     3  2219  1971
     4   808   347  3744    68     0   405 11234     5     0  2457   827
   105     1]",1
2089,"[   28  2692     1    10     6   598    11    79   598   378    21    57
 14999     5    28     8  1025    15    85     7    12  3607    91     1
   787   192    11    46     4     0    95   278    69   136   139    52
 14999     9   138   110  9394     4    60     3    53   202    60   590
   526     7    13     3  1409   191    22     0   808    61     6   437
    22     3   537 13507 14999 14999     4     3   657   672     5     0
  9644  2508     4     0   156  4549 14999 13380     1    72   456     4
    31     4    11 14999  1483    21  4154    30  9300     0   657    22
   273  1867     5     3   169     4 14999   442   644     7     6    42
   660     4  9594   996 14999     4 14999  2995     4  3361   618   492
     1     9   403    21   853   144    90     4     0    17   820   986
   107   155   305    51     9   461     5   194   455  4549    12    99
   158   319   100  2215   107 12210   256    36  6884     1     9    13
  3965    33    26  2424     1     3   418   564    69     5   359  1762
 14999  2531    85     7     6    26    90  6452    99     1    37   352
     1     9    13    42  1371   669     1    11     9   192 11292    83
  3028    59    60     2   283    22    10   424     4  2092 14470     1
    48  1684  1982  1063     7    14     3 11158    22  9699     2  4780
     8     3   706   199   488  2573  2573  2573     1     7    12    31
   476    44     0   156    45     3   223     4   664    15   139     5
   136    14     5   135   131   178   574     2   369     7     1    18
    55    24  1486   268    47     6     1  8459  4549    12   115     6
    53   732     4  2599  2099    12   425 14999 14999  6989     8     0
 14999  2219   846  2648   342     5    28   997     2 14999   241     4
   115     0   366     4     0   177     6  1358  3106     9   103     0
   670  8329     6     3 14999    16     3   156    35   486   139   163
     2   262    61     6     5    28 11006    18    23    29    35  1483
    21   238 13381     0   544     4  1286    65   992    61     6    47
   455  4549     6    16     0   227   155     1]",0
2090,"[    9   419    10    17     1     7    13   182   581     1     7    45
     7    31  1716   951  1178   970     2    57     3  5932   240     1
     7   123    23 13750     8   101     4    10   178    15     0  1405
     4     0  1716     1     3   222     4  1178     3   222     4   970
     3   222     4 14999   185     2   169    12     4   511    15     3
    80  1191   775     0   129     1     0  1965    20   200   136     6
 14999    18  1867     5   252    49   345   128    30     0   861     7
     6   600    37     0    17  2442    21    14    75    14    78    25
  3516     7     1     7    45    48   483     2     9   419     5   106
     7     1     8   187     9   450     0    19     1     2     9   152
    21   357     5   473   126    59  3811     5   106     7     1     9
   285    21   214   526     6    10   600    40  5471    38    11     1
     8     1]",1
